{'max_epoch': 12, 'train_batch_size': 2, 'last_iter': 0, 'finetune_lr': 5e-05, 'scratch_lr': 0.0005, 'weight_decay': 0.0005, 'momentum': 0.9, 'snapshot': '', 'scale': 416, 'multi-scale': None, 'gpu': '0,1', 'multi-GPUs': False, 'fp16': True, 'warm_up_epochs': 3, 'seed': 2020}

iter: 2, bce1: 0.7427915, bce2: 0.7077565, bce3: 0.7096775, hinge1: 1.8482485, hinge2: 1.6870005, hinge3: 2.3776595, cla: 2.2900885, lr: 0.0000008
iter: 15510, bce1: 0.0260175, bce2: 0.0249435, bce3: 0.0257295, hinge1: 0.2532285, hinge2: 0.2521915, hinge3: 0.2469065, cla: 0.5703595, lr: 0.0000388
iter: 15511, bce1: 0.0260125, bce2: 0.0249365, bce3: 0.0257325, hinge1: 0.2530295, hinge2: 0.2519955, hinge3: 0.2467765, cla: 0.5710235, lr: 0.0000388
iter: 15512, bce1: 0.0260065, bce2: 0.0249335, bce3: 0.0257175, hinge1: 0.2530455, hinge2: 0.2520125, hinge3: 0.2468385, cla: 0.5705265, lr: 0.0000388
iter: 15513, bce1: 0.0260055, bce2: 0.0249335, bce3: 0.0257025, hinge1: 0.2530035, hinge2: 0.2519175, hinge3: 0.2471235, cla: 0.5700295, lr: 0.0000388
iter: 15514, bce1: 0.0260065, bce2: 0.0249415, bce3: 0.0256965, hinge1: 0.2528535, hinge2: 0.2517715, hinge3: 0.2471405, cla: 0.5695365, lr: 0.0000388
iter: 15515, bce1: 0.0260065, bce2: 0.0249495, bce3: 0.0256895, hinge1: 0.2528505, hinge2: 0.2517995, hinge3: 0.2472515, cla: 0.5690575, lr: 0.0000388
iter: 15516, bce1: 0.0259975, bce2: 0.0249435, bce3: 0.0257085, hinge1: 0.2528055, hinge2: 0.2517615, hinge3: 0.2473115, cla: 0.5685635, lr: 0.0000388
iter: 15517, bce1: 0.0259855, bce2: 0.0249325, bce3: 0.0257135, hinge1: 0.2527545, hinge2: 0.2517445, hinge3: 0.2473325, cla: 0.5680715, lr: 0.0000388
iter: 15518, bce1: 0.0259775, bce2: 0.0249275, bce3: 0.0257135, hinge1: 0.2526395, hinge2: 0.2516055, hinge3: 0.2472845, cla: 0.5675785, lr: 0.0000388
iter: 15519, bce1: 0.0259645, bce2: 0.0249195, bce3: 0.0257235, hinge1: 0.2525405, hinge2: 0.2515175, hinge3: 0.2472015, cla: 0.5670885, lr: 0.0000388
iter: 15520, bce1: 0.0259635, bce2: 0.0249205, bce3: 0.0257135, hinge1: 0.2524895, hinge2: 0.2514525, hinge3: 0.2470295, cla: 0.5666015, lr: 0.0000388
iter: 15521, bce1: 0.0259495, bce2: 0.0249085, bce3: 0.0257035, hinge1: 0.2523445, hinge2: 0.2513385, hinge3: 0.2469705, cla: 0.5661125, lr: 0.0000388
iter: 15522, bce1: 0.0259345, bce2: 0.0248945, bce3: 0.0256885, hinge1: 0.2521775, hinge2: 0.2512305, hinge3: 0.2469905, cla: 0.5656255, lr: 0.0000388
iter: 15523, bce1: 0.0259215, bce2: 0.0248835, bce3: 0.0256795, hinge1: 0.2519925, hinge2: 0.2510455, hinge3: 0.2469695, cla: 0.5651535, lr: 0.0000388
iter: 15524, bce1: 0.0259215, bce2: 0.0248695, bce3: 0.0257135, hinge1: 0.2519675, hinge2: 0.2510795, hinge3: 0.2470445, cla: 0.5649485, lr: 0.0000388
iter: 15525, bce1: 0.0259115, bce2: 0.0248605, bce3: 0.0257145, hinge1: 0.2517685, hinge2: 0.2508795, hinge3: 0.2471085, cla: 0.5644655, lr: 0.0000388
iter: 15526, bce1: 0.0258965, bce2: 0.0248525, bce3: 0.0257045, hinge1: 0.2517755, hinge2: 0.2509365, hinge3: 0.2470825, cla: 0.5639815, lr: 0.0000388
iter: 15527, bce1: 0.0258895, bce2: 0.0248605, bce3: 0.0256965, hinge1: 0.2517385, hinge2: 0.2514615, hinge3: 0.2470205, cla: 0.5635165, lr: 0.0000388
iter: 15528, bce1: 0.0259085, bce2: 0.0248635, bce3: 0.0256935, hinge1: 0.2517345, hinge2: 0.2513805, hinge3: 0.2468995, cla: 0.5630495, lr: 0.0000388
iter: 15529, bce1: 0.0258935, bce2: 0.0248495, bce3: 0.0256925, hinge1: 0.2518485, hinge2: 0.2515585, hinge3: 0.2467415, cla: 0.5625855, lr: 0.0000388
iter: 15530, bce1: 0.0258805, bce2: 0.0248395, bce3: 0.0256865, hinge1: 0.2519715, hinge2: 0.2517275, hinge3: 0.2468245, cla: 0.5621205, lr: 0.0000388
iter: 15531, bce1: 0.0258685, bce2: 0.0248275, bce3: 0.0256765, hinge1: 0.2520095, hinge2: 0.2517335, hinge3: 0.2468205, cla: 0.5616385, lr: 0.0000388
iter: 15532, bce1: 0.0258535, bce2: 0.0248125, bce3: 0.0256645, hinge1: 0.2519455, hinge2: 0.2516535, hinge3: 0.2468005, cla: 0.5611635, lr: 0.0000388
iter: 15533, bce1: 0.0258405, bce2: 0.0248195, bce3: 0.0256735, hinge1: 0.2517605, hinge2: 0.2515705, hinge3: 0.2468205, cla: 0.5658945, lr: 0.0000388
iter: 15534, bce1: 0.0258245, bce2: 0.0248075, bce3: 0.0256855, hinge1: 0.2517185, hinge2: 0.2515635, hinge3: 0.2469665, cla: 0.5654175, lr: 0.0000388
iter: 15535, bce1: 0.0258215, bce2: 0.0248055, bce3: 0.0256745, hinge1: 0.2516775, hinge2: 0.2515125, hinge3: 0.2469355, cla: 0.5649575, lr: 0.0000388
iter: 15536, bce1: 0.0258155, bce2: 0.0247955, bce3: 0.0256595, hinge1: 0.2515865, hinge2: 0.2513635, hinge3: 0.2473025, cla: 0.5648365, lr: 0.0000388
iter: 15537, bce1: 0.0265645, bce2: 0.0255795, bce3: 0.0257275, hinge1: 0.2525315, hinge2: 0.2523635, hinge3: 0.2471325, cla: 0.5643565, lr: 0.0000388
iter: 15538, bce1: 0.0265495, bce2: 0.0255665, bce3: 0.0257175, hinge1: 0.2525615, hinge2: 0.2523875, hinge3: 0.2471445, cla: 0.5638755, lr: 0.0000388
iter: 15539, bce1: 0.0265365, bce2: 0.0255505, bce3: 0.0257065, hinge1: 0.2527125, hinge2: 0.2526165, hinge3: 0.2471695, cla: 0.5695915, lr: 0.0000388
iter: 15540, bce1: 0.0265275, bce2: 0.0256065, bce3: 0.0256955, hinge1: 0.2525165, hinge2: 0.2524875, hinge3: 0.2472155, cla: 0.5691125, lr: 0.0000388
iter: 15541, bce1: 0.0265215, bce2: 0.0256005, bce3: 0.0256815, hinge1: 0.2527345, hinge2: 0.2526115, hinge3: 0.2471465, cla: 0.5688165, lr: 0.0000388
iter: 15542, bce1: 0.0265035, bce2: 0.0255835, bce3: 0.0257015, hinge1: 0.2526065, hinge2: 0.2524845, hinge3: 0.2473415, cla: 0.5683335, lr: 0.0000388
iter: 15543, bce1: 0.0264935, bce2: 0.0255745, bce3: 0.0257415, hinge1: 0.2526665, hinge2: 0.2524965, hinge3: 0.2473255, cla: 0.5678535, lr: 0.0000388
iter: 15544, bce1: 0.0264895, bce2: 0.0255725, bce3: 0.0257305, hinge1: 0.2526905, hinge2: 0.2525785, hinge3: 0.2473385, cla: 0.5673725, lr: 0.0000388
iter: 15545, bce1: 0.0264825, bce2: 0.0255705, bce3: 0.0257285, hinge1: 0.2526445, hinge2: 0.2525645, hinge3: 0.2473975, cla: 0.5669285, lr: 0.0000388
iter: 15546, bce1: 0.0264655, bce2: 0.0255565, bce3: 0.0257235, hinge1: 0.2526655, hinge2: 0.2525815, hinge3: 0.2475725, cla: 0.5667785, lr: 0.0000388
iter: 15547, bce1: 0.0264575, bce2: 0.0255505, bce3: 0.0257135, hinge1: 0.2525785, hinge2: 0.2525135, hinge3: 0.2475245, cla: 0.5663375, lr: 0.0000388
iter: 15548, bce1: 0.0264445, bce2: 0.0255405, bce3: 0.0257105, hinge1: 0.2523915, hinge2: 0.2523395, hinge3: 0.2474195, cla: 0.5658625, lr: 0.0000388
iter: 15549, bce1: 0.0264395, bce2: 0.0255285, bce3: 0.0257175, hinge1: 0.2523535, hinge2: 0.2522695, hinge3: 0.2474125, cla: 0.5654325, lr: 0.0000388
iter: 15550, bce1: 0.0264365, bce2: 0.0255245, bce3: 0.0257105, hinge1: 0.2524535, hinge2: 0.2523445, hinge3: 0.2473635, cla: 0.5661605, lr: 0.0000388
iter: 15551, bce1: 0.0264225, bce2: 0.0255095, bce3: 0.0257105, hinge1: 0.2524025, hinge2: 0.2522565, hinge3: 0.2472115, cla: 0.5656835, lr: 0.0000388
iter: 15552, bce1: 0.0264245, bce2: 0.0255145, bce3: 0.0256945, hinge1: 0.2523215, hinge2: 0.2522025, hinge3: 0.2471495, cla: 0.5652085, lr: 0.0000388
iter: 15553, bce1: 0.0264295, bce2: 0.0255145, bce3: 0.0256925, hinge1: 0.2522215, hinge2: 0.2521365, hinge3: 0.2470625, cla: 0.5651615, lr: 0.0000388
iter: 15554, bce1: 0.0264185, bce2: 0.0255125, bce3: 0.0256785, hinge1: 0.2520285, hinge2: 0.2519855, hinge3: 0.2468815, cla: 0.5646865, lr: 0.0000388
iter: 15555, bce1: 0.0264285, bce2: 0.0255195, bce3: 0.0256805, hinge1: 0.2519915, hinge2: 0.2518745, hinge3: 0.2468765, cla: 0.5642125, lr: 0.0000388
iter: 15556, bce1: 0.0264325, bce2: 0.0255165, bce3: 0.0256825, hinge1: 0.2518585, hinge2: 0.2517665, hinge3: 0.2468225, cla: 0.5638385, lr: 0.0000388
iter: 15557, bce1: 0.0264875, bce2: 0.0255625, bce3: 0.0256885, hinge1: 0.2517165, hinge2: 0.2516065, hinge3: 0.2468255, cla: 0.5636445, lr: 0.0000388
iter: 15558, bce1: 0.0264805, bce2: 0.0255625, bce3: 0.0256765, hinge1: 0.2517105, hinge2: 0.2516625, hinge3: 0.2466935, cla: 0.5632185, lr: 0.0000388
iter: 15559, bce1: 0.0264735, bce2: 0.0255565, bce3: 0.0256715, hinge1: 0.2515315, hinge2: 0.2514765, hinge3: 0.2466055, cla: 0.5627485, lr: 0.0000388
iter: 15560, bce1: 0.0264815, bce2: 0.0255595, bce3: 0.0256705, hinge1: 0.2514495, hinge2: 0.2513995, hinge3: 0.2465745, cla: 0.5622785, lr: 0.0000388
iter: 15561, bce1: 0.0264655, bce2: 0.0255445, bce3: 0.0256685, hinge1: 0.2513865, hinge2: 0.2513585, hinge3: 0.2467485, cla: 0.5618375, lr: 0.0000388
iter: 15562, bce1: 0.0264555, bce2: 0.0255355, bce3: 0.0256635, hinge1: 0.2514985, hinge2: 0.2515485, hinge3: 0.2469735, cla: 0.5614635, lr: 0.0000388
iter: 15563, bce1: 0.0265145, bce2: 0.0255345, bce3: 0.0256575, hinge1: 0.2528665, hinge2: 0.2515335, hinge3: 0.2468355, cla: 0.5611255, lr: 0.0000388
iter: 15564, bce1: 0.0265035, bce2: 0.0255355, bce3: 0.0256465, hinge1: 0.2528185, hinge2: 0.2514525, hinge3: 0.2467805, cla: 0.5606585, lr: 0.0000388
iter: 15565, bce1: 0.0265155, bce2: 0.0255335, bce3: 0.0256495, hinge1: 0.2529315, hinge2: 0.2515685, hinge3: 0.2467935, cla: 0.5602135, lr: 0.0000388
iter: 15566, bce1: 0.0265015, bce2: 0.0255175, bce3: 0.0256465, hinge1: 0.2530645, hinge2: 0.2516675, hinge3: 0.2468465, cla: 0.5685375, lr: 0.0000388
iter: 15567, bce1: 0.0265165, bce2: 0.0255125, bce3: 0.0256435, hinge1: 0.2530565, hinge2: 0.2516405, hinge3: 0.2467595, cla: 0.5684215, lr: 0.0000388
iter: 15568, bce1: 0.0265025, bce2: 0.0255015, bce3: 0.0256285, hinge1: 0.2530745, hinge2: 0.2517205, hinge3: 0.2467085, cla: 0.5679505, lr: 0.0000388
iter: 15569, bce1: 0.0264915, bce2: 0.0254955, bce3: 0.0256265, hinge1: 0.2529935, hinge2: 0.2516935, hinge3: 0.2467805, cla: 0.6040955, lr: 0.0000388
iter: 15570, bce1: 0.0264875, bce2: 0.0254865, bce3: 0.0256735, hinge1: 0.2529555, hinge2: 0.2516135, hinge3: 0.2468165, cla: 0.6038235, lr: 0.0000388
iter: 15571, bce1: 0.0264835, bce2: 0.0254785, bce3: 0.0256765, hinge1: 0.2529515, hinge2: 0.2516395, hinge3: 0.2466445, cla: 0.6033275, lr: 0.0000388
iter: 15572, bce1: 0.0264955, bce2: 0.0254855, bce3: 0.0256975, hinge1: 0.2531395, hinge2: 0.2516785, hinge3: 0.2467385, cla: 0.6028285, lr: 0.0000388
iter: 15573, bce1: 0.0264895, bce2: 0.0254925, bce3: 0.0256905, hinge1: 0.2529625, hinge2: 0.2515295, hinge3: 0.2467015, cla: 0.6023295, lr: 0.0000388
iter: 15574, bce1: 0.0265735, bce2: 0.0254985, bce3: 0.0256855, hinge1: 0.2531645, hinge2: 0.2514735, hinge3: 0.2466685, cla: 0.6022455, lr: 0.0000388
iter: 15575, bce1: 0.0265625, bce2: 0.0254865, bce3: 0.0256765, hinge1: 0.2533775, hinge2: 0.2517085, hinge3: 0.2466135, cla: 0.6017555, lr: 0.0000388
iter: 15576, bce1: 0.0265645, bce2: 0.0254895, bce3: 0.0256695, hinge1: 0.2533375, hinge2: 0.2516675, hinge3: 0.2465795, cla: 0.6012595, lr: 0.0000388
iter: 15577, bce1: 0.0265695, bce2: 0.0254915, bce3: 0.0256595, hinge1: 0.2532555, hinge2: 0.2515885, hinge3: 0.2467445, cla: 0.6007635, lr: 0.0000388
iter: 15578, bce1: 0.0265645, bce2: 0.0254845, bce3: 0.0257045, hinge1: 0.2531015, hinge2: 0.2514745, hinge3: 0.2468465, cla: 0.6002705, lr: 0.0000388
iter: 15579, bce1: 0.0265585, bce2: 0.0254735, bce3: 0.0257025, hinge1: 0.2530165, hinge2: 0.2513905, hinge3: 0.2467495, cla: 0.5997835, lr: 0.0000388
iter: 15580, bce1: 0.0265765, bce2: 0.0254835, bce3: 0.0257615, hinge1: 0.2530125, hinge2: 0.2513365, hinge3: 0.2467005, cla: 0.5992895, lr: 0.0000388
iter: 15581, bce1: 0.0265785, bce2: 0.0254795, bce3: 0.0257845, hinge1: 0.2530165, hinge2: 0.2512665, hinge3: 0.2466605, cla: 0.5990985, lr: 0.0000388
iter: 15582, bce1: 0.0265775, bce2: 0.0254715, bce3: 0.0257725, hinge1: 0.2529195, hinge2: 0.2511245, hinge3: 0.2465705, cla: 0.5996655, lr: 0.0000388
iter: 15583, bce1: 0.0265745, bce2: 0.0254685, bce3: 0.0257625, hinge1: 0.2530055, hinge2: 0.2512105, hinge3: 0.2464385, cla: 0.5991815, lr: 0.0000388
iter: 15584, bce1: 0.0265695, bce2: 0.0254585, bce3: 0.0257545, hinge1: 0.2531035, hinge2: 0.2513235, hinge3: 0.2463935, cla: 0.5986905, lr: 0.0000388
iter: 15585, bce1: 0.0265895, bce2: 0.0254595, bce3: 0.0257455, hinge1: 0.2536295, hinge2: 0.2513485, hinge3: 0.2462975, cla: 0.5986535, lr: 0.0000388
iter: 15586, bce1: 0.0265905, bce2: 0.0254625, bce3: 0.0257445, hinge1: 0.2534835, hinge2: 0.2512225, hinge3: 0.2463545, cla: 0.5981635, lr: 0.0000388
iter: 15587, bce1: 0.0265985, bce2: 0.0254695, bce3: 0.0257405, hinge1: 0.2534595, hinge2: 0.2512155, hinge3: 0.2462335, cla: 0.5976745, lr: 0.0000388
iter: 15588, bce1: 0.0265965, bce2: 0.0254725, bce3: 0.0257425, hinge1: 0.2535925, hinge2: 0.2512055, hinge3: 0.2461885, cla: 0.5971875, lr: 0.0000388
iter: 15589, bce1: 0.0265925, bce2: 0.0254725, bce3: 0.0257495, hinge1: 0.2536125, hinge2: 0.2512625, hinge3: 0.2463825, cla: 0.5967005, lr: 0.0000388
iter: 15590, bce1: 0.0265815, bce2: 0.0254645, bce3: 0.0257395, hinge1: 0.2534695, hinge2: 0.2511655, hinge3: 0.2464155, cla: 0.5962195, lr: 0.0000388
iter: 15591, bce1: 0.0265815, bce2: 0.0254755, bce3: 0.0257375, hinge1: 0.2536365, hinge2: 0.2512815, hinge3: 0.2464905, cla: 0.5957365, lr: 0.0000388
iter: 15592, bce1: 0.0265655, bce2: 0.0254695, bce3: 0.0257295, hinge1: 0.2539165, hinge2: 0.2519775, hinge3: 0.2463825, cla: 0.5952515, lr: 0.0000388
iter: 15593, bce1: 0.0265595, bce2: 0.0254605, bce3: 0.0257275, hinge1: 0.2539335, hinge2: 0.2519135, hinge3: 0.2462975, cla: 0.5947785, lr: 0.0000388
iter: 15594, bce1: 0.0265455, bce2: 0.0254465, bce3: 0.0257285, hinge1: 0.2540795, hinge2: 0.2520135, hinge3: 0.2464235, cla: 0.5943835, lr: 0.0000388
iter: 15595, bce1: 0.0265385, bce2: 0.0254415, bce3: 0.0257215, hinge1: 0.2540735, hinge2: 0.2519965, hinge3: 0.2464845, cla: 0.5940455, lr: 0.0000388
iter: 15596, bce1: 0.0265365, bce2: 0.0254375, bce3: 0.0257185, hinge1: 0.2540485, hinge2: 0.2519475, hinge3: 0.2465245, cla: 0.5935625, lr: 0.0000388
iter: 15597, bce1: 0.0265275, bce2: 0.0254335, bce3: 0.0257155, hinge1: 0.2540635, hinge2: 0.2520335, hinge3: 0.2465275, cla: 0.5931025, lr: 0.0000388
iter: 15598, bce1: 0.0265885, bce2: 0.0255015, bce3: 0.0257035, hinge1: 0.2539075, hinge2: 0.2519035, hinge3: 0.2467175, cla: 0.5926215, lr: 0.0000388
iter: 15599, bce1: 0.0265895, bce2: 0.0255035, bce3: 0.0256885, hinge1: 0.2538725, hinge2: 0.2518675, hinge3: 0.2465835, cla: 0.5921415, lr: 0.0000388
iter: 15600, bce1: 0.0265905, bce2: 0.0254985, bce3: 0.0256895, hinge1: 0.2538495, hinge2: 0.2517975, hinge3: 0.2464285, cla: 0.5916635, lr: 0.0000388
iter: 15601, bce1: 0.0265925, bce2: 0.0254955, bce3: 0.0256835, hinge1: 0.2537595, hinge2: 0.2517215, hinge3: 0.2465205, cla: 0.5913385, lr: 0.0000388
iter: 15602, bce1: 0.0265925, bce2: 0.0254965, bce3: 0.0256785, hinge1: 0.2539915, hinge2: 0.2516915, hinge3: 0.2465665, cla: 0.5908725, lr: 0.0000388
iter: 15603, bce1: 0.0265945, bce2: 0.0255135, bce3: 0.0256685, hinge1: 0.2539075, hinge2: 0.2518195, hinge3: 0.2467585, cla: 0.5903955, lr: 0.0000388
iter: 15604, bce1: 0.0265865, bce2: 0.0255055, bce3: 0.0256685, hinge1: 0.2539295, hinge2: 0.2517715, hinge3: 0.2468365, cla: 0.5899195, lr: 0.0000388
iter: 15605, bce1: 0.0265825, bce2: 0.0255075, bce3: 0.0256635, hinge1: 0.2538485, hinge2: 0.2517335, hinge3: 0.2467065, cla: 0.5894445, lr: 0.0000388
iter: 15606, bce1: 0.0265865, bce2: 0.0255075, bce3: 0.0256565, hinge1: 0.2539075, hinge2: 0.2517315, hinge3: 0.2466635, cla: 0.5892635, lr: 0.0000388
iter: 15607, bce1: 0.0269965, bce2: 0.0258755, bce3: 0.0256545, hinge1: 0.2544715, hinge2: 0.2522255, hinge3: 0.2466815, cla: 0.5889575, lr: 0.0000388
iter: 15608, bce1: 0.0269985, bce2: 0.0258695, bce3: 0.0256465, hinge1: 0.2544475, hinge2: 0.2521275, hinge3: 0.2465825, cla: 0.5884845, lr: 0.0000388
iter: 15609, bce1: 0.0269995, bce2: 0.0258695, bce3: 0.0256535, hinge1: 0.2543605, hinge2: 0.2520295, hinge3: 0.2464245, cla: 0.5880115, lr: 0.0000388
iter: 15610, bce1: 0.0269975, bce2: 0.0258735, bce3: 0.0256445, hinge1: 0.2546025, hinge2: 0.2521465, hinge3: 0.2464785, cla: 0.5875435, lr: 0.0000388
iter: 15611, bce1: 0.0269975, bce2: 0.0258715, bce3: 0.0256425, hinge1: 0.2544595, hinge2: 0.2520285, hinge3: 0.2466865, cla: 0.5872985, lr: 0.0000388
iter: 15612, bce1: 0.0270045, bce2: 0.0258715, bce3: 0.0256395, hinge1: 0.2545345, hinge2: 0.2520055, hinge3: 0.2467685, cla: 0.5868295, lr: 0.0000388
iter: 15613, bce1: 0.0269985, bce2: 0.0258645, bce3: 0.0256285, hinge1: 0.2546005, hinge2: 0.2520705, hinge3: 0.2465955, cla: 0.5863765, lr: 0.0000388
iter: 15614, bce1: 0.0269865, bce2: 0.0258535, bce3: 0.0256205, hinge1: 0.2545965, hinge2: 0.2519785, hinge3: 0.2465135, cla: 0.5859085, lr: 0.0000388
iter: 15615, bce1: 0.0269805, bce2: 0.0258505, bce3: 0.0256275, hinge1: 0.2549205, hinge2: 0.2520875, hinge3: 0.2464535, cla: 0.5854655, lr: 0.0000388
iter: 15616, bce1: 0.0269675, bce2: 0.0258425, bce3: 0.0256235, hinge1: 0.2549435, hinge2: 0.2522365, hinge3: 0.2464345, cla: 0.5849985, lr: 0.0000388
iter: 15617, bce1: 0.0270885, bce2: 0.0259535, bce3: 0.0256245, hinge1: 0.2548265, hinge2: 0.2520875, hinge3: 0.2463625, cla: 0.5846165, lr: 0.0000388
iter: 15618, bce1: 0.0270715, bce2: 0.0259385, bce3: 0.0256145, hinge1: 0.2548255, hinge2: 0.2521145, hinge3: 0.2463725, cla: 0.5841525, lr: 0.0000388
iter: 15619, bce1: 0.0270665, bce2: 0.0259385, bce3: 0.0256115, hinge1: 0.2547325, hinge2: 0.2520475, hinge3: 0.2462805, cla: 0.5836955, lr: 0.0000388
iter: 15620, bce1: 0.0270705, bce2: 0.0259525, bce3: 0.0256135, hinge1: 0.2547005, hinge2: 0.2521285, hinge3: 0.2462305, cla: 0.5832305, lr: 0.0000388
iter: 15621, bce1: 0.0270685, bce2: 0.0259465, bce3: 0.0256045, hinge1: 0.2545335, hinge2: 0.2519535, hinge3: 0.2461395, cla: 0.5827665, lr: 0.0000388
iter: 15622, bce1: 0.0270575, bce2: 0.0259395, bce3: 0.0255985, hinge1: 0.2544645, hinge2: 0.2519215, hinge3: 0.2460715, cla: 0.5823025, lr: 0.0000388
iter: 15623, bce1: 0.0270685, bce2: 0.0259595, bce3: 0.0256075, hinge1: 0.2543645, hinge2: 0.2518575, hinge3: 0.2461305, cla: 0.5818405, lr: 0.0000388
iter: 15624, bce1: 0.0270595, bce2: 0.0259495, bce3: 0.0256045, hinge1: 0.2542535, hinge2: 0.2517615, hinge3: 0.2461255, cla: 0.5813785, lr: 0.0000388
iter: 15625, bce1: 0.0270525, bce2: 0.0259415, bce3: 0.0256695, hinge1: 0.2541175, hinge2: 0.2517435, hinge3: 0.2459835, cla: 0.5810135, lr: 0.0000388
iter: 15626, bce1: 0.0270395, bce2: 0.0259305, bce3: 0.0256645, hinge1: 0.2543005, hinge2: 0.2519585, hinge3: 0.2458145, cla: 0.5806135, lr: 0.0000388
iter: 15627, bce1: 0.0270315, bce2: 0.0259295, bce3: 0.0256625, hinge1: 0.2542485, hinge2: 0.2518415, hinge3: 0.2457385, cla: 0.5802215, lr: 0.0000388
iter: 15628, bce1: 0.0270165, bce2: 0.0259135, bce3: 0.0256575, hinge1: 0.2542535, hinge2: 0.2519005, hinge3: 0.2456605, cla: 0.5797735, lr: 0.0000388
iter: 15629, bce1: 0.0270145, bce2: 0.0259115, bce3: 0.0256455, hinge1: 0.2542695, hinge2: 0.2518225, hinge3: 0.2457345, cla: 0.5793275, lr: 0.0000388
iter: 15630, bce1: 0.0270005, bce2: 0.0258975, bce3: 0.0256345, hinge1: 0.2542695, hinge2: 0.2518355, hinge3: 0.2456925, cla: 0.5788815, lr: 0.0000388
iter: 15631, bce1: 0.0270125, bce2: 0.0258965, bce3: 0.0256415, hinge1: 0.2542335, hinge2: 0.2518125, hinge3: 0.2457355, cla: 0.5784245, lr: 0.0000388
iter: 15632, bce1: 0.0270025, bce2: 0.0258865, bce3: 0.0256465, hinge1: 0.2543815, hinge2: 0.2519605, hinge3: 0.2456735, cla: 0.5779695, lr: 0.0000388
iter: 15633, bce1: 0.0269965, bce2: 0.0258865, bce3: 0.0256625, hinge1: 0.2543245, hinge2: 0.2519175, hinge3: 0.2455805, cla: 0.5775495, lr: 0.0000388
iter: 15634, bce1: 0.0269845, bce2: 0.0258755, bce3: 0.0256525, hinge1: 0.2542205, hinge2: 0.2518145, hinge3: 0.2455075, cla: 0.5770945, lr: 0.0000388
iter: 15635, bce1: 0.0269825, bce2: 0.0258765, bce3: 0.0256565, hinge1: 0.2543575, hinge2: 0.2518725, hinge3: 0.2454895, cla: 0.5766455, lr: 0.0000388
iter: 15636, bce1: 0.0269845, bce2: 0.0258765, bce3: 0.0256455, hinge1: 0.2546835, hinge2: 0.2519565, hinge3: 0.2453585, cla: 0.5761935, lr: 0.0000388
iter: 15637, bce1: 0.0269785, bce2: 0.0258715, bce3: 0.0256375, hinge1: 0.2547255, hinge2: 0.2519945, hinge3: 0.2453235, cla: 0.5757495, lr: 0.0000388
iter: 15638, bce1: 0.0269925, bce2: 0.0258795, bce3: 0.0256515, hinge1: 0.2546385, hinge2: 0.2519025, hinge3: 0.2452755, cla: 0.5752975, lr: 0.0000388
iter: 15639, bce1: 0.0269795, bce2: 0.0258675, bce3: 0.0256395, hinge1: 0.2547335, hinge2: 0.2519875, hinge3: 0.2455055, cla: 0.5748465, lr: 0.0000388
iter: 15640, bce1: 0.0269715, bce2: 0.0258865, bce3: 0.0256475, hinge1: 0.2546285, hinge2: 0.2519945, hinge3: 0.2454785, cla: 0.5747415, lr: 0.0000388
iter: 15641, bce1: 0.0269585, bce2: 0.0258745, bce3: 0.0256355, hinge1: 0.2547325, hinge2: 0.2521335, hinge3: 0.2456025, cla: 0.5823335, lr: 0.0000388
iter: 15642, bce1: 0.0269725, bce2: 0.0258705, bce3: 0.0256555, hinge1: 0.2549075, hinge2: 0.2520895, hinge3: 0.2455175, cla: 0.5818775, lr: 0.0000388
iter: 15643, bce1: 0.0269555, bce2: 0.0258545, bce3: 0.0256435, hinge1: 0.2549565, hinge2: 0.2521775, hinge3: 0.2456325, cla: 0.5814225, lr: 0.0000388
iter: 15644, bce1: 0.0269615, bce2: 0.0258595, bce3: 0.0256375, hinge1: 0.2549255, hinge2: 0.2521735, hinge3: 0.2456465, cla: 0.5809675, lr: 0.0000388
iter: 15645, bce1: 0.0269585, bce2: 0.0258525, bce3: 0.0256955, hinge1: 0.2549525, hinge2: 0.2521805, hinge3: 0.2456385, cla: 0.5805975, lr: 0.0000388
iter: 15646, bce1: 0.0270145, bce2: 0.0259335, bce3: 0.0256985, hinge1: 0.2548055, hinge2: 0.2520735, hinge3: 0.2456965, cla: 0.5801445, lr: 0.0000388
iter: 15647, bce1: 0.0270165, bce2: 0.0259385, bce3: 0.0256925, hinge1: 0.2548435, hinge2: 0.2522055, hinge3: 0.2456785, cla: 0.5796925, lr: 0.0000388
iter: 15648, bce1: 0.0269995, bce2: 0.0259215, bce3: 0.0257345, hinge1: 0.2547315, hinge2: 0.2520855, hinge3: 0.2456335, cla: 0.5792425, lr: 0.0000388
iter: 15649, bce1: 0.0269995, bce2: 0.0259315, bce3: 0.0257215, hinge1: 0.2545935, hinge2: 0.2519865, hinge3: 0.2455085, cla: 0.5788135, lr: 0.0000388
iter: 15650, bce1: 0.0269885, bce2: 0.0259195, bce3: 0.0257195, hinge1: 0.2545805, hinge2: 0.2519005, hinge3: 0.2454485, cla: 0.5785255, lr: 0.0000388
iter: 15651, bce1: 0.0269835, bce2: 0.0259105, bce3: 0.0257125, hinge1: 0.2546215, hinge2: 0.2519915, hinge3: 0.2452975, cla: 0.5780765, lr: 0.0000388
iter: 15652, bce1: 0.0270345, bce2: 0.0259585, bce3: 0.0257015, hinge1: 0.2545625, hinge2: 0.2519755, hinge3: 0.2453285, cla: 0.5776275, lr: 0.0000388
